,TransactionType,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionDate_hour,TransactionWeekNumber,DaysSinceLastPurchase,MSE_AE_zscores,MSE_AE,MSE_AE_Fraud
293,1,2,68,2,57,1,5894.09,1,18,48,338.55625,0.34152925,1.2008638,False
294,1,0,22,3,37,1,9532.42,3,16,18,548.6513888888888,-0.26474237,0.8442969,False
295,1,1,51,1,72,1,5327.03,1,18,34,440.58194444444445,-0.7392844,0.56520414,False
296,1,0,34,1,105,1,2000.6,0,16,40,398.66875,-0.47514704,0.72055143,False
297,1,0,56,2,24,1,6827.57,5,16,26,496.6465277777778,-0.6684457,0.60686654,False
298,1,1,27,3,93,1,1633.76,2,16,10,608.6402777777778,-0.53921366,0.6828719,False
299,1,0,73,2,90,1,4069.17,5,16,42,384.66805555555555,-0.32213953,0.81053984,False
300,0,1,51,1,286,1,7943.47,5,16,47,348.65833333333336,0.7137616,1.4197851,False
301,0,2,39,1,107,1,8842.47,5,16,31,461.65,-0.37409025,0.779986,False
302,1,2,24,3,170,1,1882.77,2,16,26,493.6611111111111,-0.59128153,0.65224916,False
303,1,1,37,0,82,1,12526.71,4,16,39,405.6659722222222,-0.37405407,0.7800073,False
304,1,2,21,3,83,1,4737.84,4,17,14,576.6159722222222,-0.5003444,0.7057321,False
305,1,1,78,2,126,1,2300.53,3,17,24,506.6166666666667,-0.94371146,0.4449743,False
306,1,1,30,0,55,1,12385.05,4,16,24,506.6451388888889,-0.4118229,0.7577943,False
307,0,1,31,1,13,1,4547.06,0,17,37,419.6076388888889,-0.0951776,0.94402313,False
308,1,2,36,1,213,1,2047.83,4,17,29,473.60277777777776,-0.86074364,0.4937702,False
309,1,1,70,0,170,1,10008.33,2,17,17,556.6097222222222,-0.5262935,0.69047064,False
310,1,0,62,2,139,1,2299.64,2,17,6,633.59375,-0.48715726,0.71348786,False
311,1,2,27,3,153,1,243.92,4,16,39,403.6354166666667,-0.3397106,0.80020577,False
312,1,1,50,0,144,1,14473.33,5,18,24,506.55069444444445,0.32944536,1.1937569,False
313,1,2,19,3,148,1,1533.32,5,16,49,331.64166666666665,0.33540612,1.1972626,False
314,1,1,46,0,179,1,7005.05,0,17,6,632.625,-0.19329433,0.8863177,False
315,1,1,21,3,51,1,955.4,3,18,26,496.55,-0.23282096,0.86307085,False
316,1,0,42,1,139,1,7844.88,1,16,41,388.6701388888889,-0.7370346,0.5665273,False
317,1,0,20,3,64,1,221.56,4,17,44,370.6201388888889,-0.022521596,0.98675436,False
318,1,2,54,1,25,1,6586.19,4,17,16,565.6020833333333,-0.764749,0.55022764,False
319,1,2,65,2,30,1,3944.82,5,17,10,605.6069444444445,-0.26632348,0.843367,False
320,1,1,27,3,148,1,1127.98,1,17,17,559.6291666666667,-0.68845,0.5951014,False
321,1,0,58,2,244,1,2626.63,4,18,32,450.5763888888889,-0.10461614,0.93847203,False
322,1,1,48,0,55,1,6459.38,5,17,5,643.625,-0.30108392,0.8229233,False
323,0,1,53,0,281,1,1649.69,5,17,15,572.6201388888888,0.5457729,1.3209858,False
324,1,0,33,1,72,1,6939.23,1,16,16,566.6326388888889,-0.7597586,0.55316263,False
325,1,0,39,1,177,1,9033.87,5,16,47,346.66805555555555,-0.22980389,0.8648453,False
326,1,1,31,0,111,1,14365.18,2,17,52,314.5986111111111,0.50295585,1.2958038,False
327,1,1,29,0,55,1,10115.18,1,16,22,522.6340277777778,-0.54455066,0.67973304,False
328,1,0,74,2,128,1,7358.65,4,17,45,363.61597222222224,-0.38066733,0.77611786,False
329,1,2,53,1,112,1,4438.03,4,17,8,622.6125,-0.7468133,0.5607762,False
330,1,1,26,3,53,1,1176.1,0,16,25,503.6458333333333,-0.38069052,0.7761042,False
331,1,1,26,1,290,1,5427.98,6,16,44,370.6347222222222,0.45058414,1.2650024,False
332,1,2,37,1,50,1,3653.11,4,16,36,422.6402777777778,-0.8836786,0.48028144,False
333,1,1,55,1,123,1,2104.82,4,17,40,398.6013888888889,-1.145913,0.32605335,False
334,1,0,21,3,166,1,1802.77,1,17,15,569.5888888888888,-0.2927385,0.8278315,False
335,1,0,37,1,33,1,3559.96,5,16,42,383.63402777777776,-0.45703825,0.73120177,False
336,1,1,69,2,166,1,3564.8,5,16,3,657.6527777777778,-0.12621367,0.92576987,False
337,1,2,71,2,30,1,6752.92,2,16,22,520.6388888888889,-0.5768216,0.6607535,False
338,1,1,26,3,177,1,1444.75,5,16,45,359.6673611111111,-0.18824102,0.8892897,False
339,1,1,58,0,164,1,10788.89,3,16,38,412.6701388888889,-0.6217179,0.63434863,False
340,1,2,55,1,238,1,2235.7,5,16,9,613.6527777777778,-0.031468716,0.9814923,False
341,1,0,65,0,283,1,12893.63,6,17,51,318.6326388888889,1.8230205,2.0721743,False
342,1,1,27,1,44,1,2798.15,5,17,18,552.6208333333333,-0.8560582,0.49652585,False
343,1,2,46,1,62,1,3583.67,0,16,38,408.64166666666665,-0.5536382,0.67438835,False
344,1,0,47,1,155,1,2120.8,3,16,35,433.6430555555556,-1.0532045,0.38057804,False
345,1,0,77,2,228,1,3085.38,1,17,38,410.6125,-0.084064916,0.95055884,False
346,1,1,42,1,259,1,6797.71,1,16,23,513.6645833333333,-0.6631311,0.6099922,False
347,1,0,27,3,18,1,746.47,4,16,13,584.6673611111111,-0.04204315,0.97527313,False
348,1,1,75,2,39,1,5427.81,0,16,18,551.6611111111112,-0.33045295,0.8056505,False
349,1,0,53,1,144,1,7467.3,4,16,9,615.6465277777778,-0.66316986,0.60996944,False
350,1,2,38,1,136,1,6362.16,1,16,5,640.6583333333333,-0.40194285,0.76360506,False
351,1,1,54,1,121,1,8345.26,5,17,44,370.59513888888887,-0.82133496,0.5169477,False
352,1,2,27,3,31,1,1305.76,4,16,28,482.64375,-0.41431275,0.75632995,False
353,1,0,29,0,137,1,13648.36,4,17,26,492.625,-0.16710795,0.9017187,False
354,1,2,43,0,65,1,1337.5,6,18,5,641.5590277777778,0.7804941,1.4590325,False
355,1,0,42,1,128,1,2015.69,5,18,41,391.56111111111113,-0.2529134,0.85125387,False
356,1,2,69,0,123,3,8354.54,2,17,6,635.6166666666667,1.4246092,1.8378564,False
357,0,1,26,3,178,1,1671.51,2,16,30,468.6409722222222,-0.333802,0.8036808,False
358,1,0,68,0,227,1,11822.53,6,17,36,424.6326388888889,0.57982206,1.3410112,False
359,1,0,23,3,146,1,587.11,5,16,41,390.6451388888889,-0.08932447,0.94746554,False
360,1,1,56,2,165,1,5422.53,3,16,29,475.6333333333333,-1.3716116,0.19331306,False
361,1,2,58,2,231,1,1913.73,3,17,20,536.63125,-0.69115144,0.5935126,False
362,0,2,37,0,59,1,12139.83,3,16,12,591.6465277777778,0.40840173,1.2401936,False
363,1,0,69,2,134,1,4693.6,3,16,14,580.6472222222222,-0.7470033,0.5606644,False
364,1,0,30,1,137,1,464.2,6,16,36,423.6694444444444,-0.34312382,0.79819834,False
365,1,0,80,2,76,1,4363.74,3,16,37,418.6534722222222,-0.4637282,0.7272672,False
366,1,0,72,2,90,1,3319.76,5,16,49,331.64722222222224,0.034764487,1.0204461,False
367,1,0,62,2,122,1,4356.98,1,16,11,601.6541666666667,-0.5999509,0.64715046,False
368,1,1,28,3,29,1,1519.35,4,16,10,605.6520833333333,-0.2968953,0.82538676,False
369,1,0,71,2,112,1,5962.58,6,16,24,508.65416666666664,-0.43283877,0.7454342,False
370,0,1,40,1,123,1,6699.23,1,16,48,342.64166666666665,-0.22084177,0.8701162,False
371,1,0,21,3,143,1,822.73,2,16,34,440.65277777777777,-0.45298472,0.7335858,False
372,0,1,42,0,289,1,13964.31,4,16,46,354.6361111111111,1.4800452,1.87046,False
373,1,2,20,3,159,1,867.32,4,16,29,475.6402777777778,-0.42908248,0.7476434,False
374,1,0,64,0,93,1,1035.86,1,17,18,550.6270833333333,-0.44355682,0.7391306,False
375,1,1,41,0,297,1,13347.69,3,16,47,349.6375,0.96339387,1.5666015,False
376,1,2,32,0,36,1,8478.9,5,16,28,482.6388888888889,-0.38008183,0.7764622,False
377,1,1,57,0,57,1,11088.95,2,17,52,314.59375,0.1005769,1.0591524,False
378,1,0,59,2,36,1,6280.66,1,18,47,346.58819444444447,0.21291804,1.1252236,False
379,1,0,44,0,99,1,481.13,6,17,45,363.5965277777778,0.045031436,1.0264844,False
380,0,0,26,3,159,1,1122.88,2,16,43,374.6611111111111,0.21855064,1.1285363,False
381,1,1,58,1,144,1,8431.23,3,17,27,489.62916666666666,-1.3584487,0.20105456,False
382,0,2,38,1,148,1,8342.79,5,17,22,523.5951388888889,-0.4433768,0.7392365,False
383,1,1,58,2,95,1,7182.22,4,17,11,601.6138888888889,-1.021808,0.39904335,False
384,1,2,67,2,70,1,1692.15,3,17,22,524.6298611111112,-0.86315364,0.49235287,False
385,1,0,27,3,160,1,1695.57,0,18,28,482.5763888888889,0.1339943,1.0788062,False
386,1,2,49,1,68,1,6264.21,5,17,47,346.6166666666667,-0.4632919,0.7275238,False
387,1,1,52,1,169,1,8497.34,1,16,20,535.6604166666667,-1.0456786,0.38500425,False
388,1,0,40,0,46,1,1272.12,3,16,19,544.6347222222222,-0.6081073,0.6423534,False
389,1,2,56,1,244,1,3959.62,0,18,34,436.5548611111111,0.21546385,1.1267209,False
390,1,0,19,3,248,1,476.19,3,17,52,314.6277777777778,0.7873067,1.4630393,False
391,0,2,25,3,123,1,1872.22,3,16,20,537.6583333333333,-0.17931052,0.894542,False
392,1,2,49,1,73,1,3117.39,4,16,34,438.6513888888889,-1.0157295,0.40261823,False
393,0,2,22,3,140,1,1841.69,4,16,23,517.6694444444445,-0.08456151,0.9502668,False
394,1,1,80,2,283,5,7697.68,6,18,50,325.55555555555554,8.034466,5.725316,True
395,1,0,29,0,209,1,7580.59,1,16,22,522.6541666666667,-0.38454926,0.77383476,False
396,1,2,35,1,67,1,7936.91,2,16,41,389.6625,-0.74518627,0.56173307,False
397,1,1,67,2,258,1,6642.33,5,16,20,538.6486111111111,-0.3446446,0.7973039,False
398,0,1,61,0,149,1,7642.25,2,17,21,531.6138888888889,-0.53751206,0.68387264,False
399,1,0,26,3,171,1,136.74,0,18,26,496.5701388888889,0.3169638,1.1864161,False
400,1,2,23,3,130,4,319.84,2,16,37,418.6375,3.1267002,2.8389084,True
401,0,2,40,0,220,1,12662.66,4,18,13,585.5819444444444,1.1276896,1.6632289,False
402,1,1,44,0,25,1,8126.06,3,17,21,527.6263888888889,-0.9107619,0.464353,False
403,1,0,42,0,143,1,705.75,0,17,15,573.5895833333333,-0.27490565,0.83831954,False
404,1,1,73,2,143,1,5331.57,5,17,44,370.61805555555554,-0.56288695,0.6689489,False
405,1,1,27,1,128,1,7645.47,1,18,50,325.5513888888889,0.042292055,1.0248733,False
406,1,0,51,1,146,1,8119.73,3,17,41,390.62638888888887,-0.9477841,0.442579,False
407,1,0,46,0,144,1,6101.15,4,17,30,467.60277777777776,-0.99590564,0.41427734,False
408,1,1,80,2,204,1,2561.42,3,16,36,426.64444444444445,-0.49778467,0.70723754,False
409,0,1,58,0,47,1,11905.64,5,16,25,503.6423611111111,0.1756276,1.103292,False
410,0,0,64,0,61,1,7095.88,4,18,39,404.5652777777778,0.47612128,1.2800215,False
411,1,2,58,1,124,1,4382.73,1,16,11,601.6659722222222,-0.64898753,0.6183105,False
412,0,0,18,3,271,1,1328.73,0,16,47,349.65069444444447,1.6101638,1.9469868,False
413,1,0,23,3,180,1,1278.0,2,17,8,618.6305555555556,-0.101960175,0.9400341,False
414,1,1,61,2,91,5,1749.79,1,18,20,538.5555555555555,5.827694,4.427446,True
415,1,1,80,2,267,1,2929.51,2,16,43,376.6423611111111,0.21955498,1.129127,False
416,1,1,29,1,61,1,8926.38,3,17,47,348.6277777777778,-0.66354436,0.6097492,False
417,0,2,59,0,38,1,5977.59,1,16,32,454.64375,-0.007951296,0.9953236,False
418,1,0,72,2,100,1,7676.92,3,17,39,404.62638888888887,-0.70956194,0.5826848,False
419,1,0,45,1,144,1,4657.7,2,17,13,583.6055555555556,-1.0306785,0.3938263,False
420,1,1,53,2,251,1,5579.11,1,17,50,328.6166666666667,-0.11805259,0.93056965,False
421,1,1,34,1,90,1,3293.01,4,16,41,387.66805555555555,-1.0537391,0.3802637,False
422,1,0,57,1,131,1,7998.25,3,16,26,492.6513888888889,-1.1070851,0.34888926,False
423,1,2,24,3,147,1,1093.89,5,16,13,587.6388888888889,-0.14150769,0.916775,False
424,1,1,30,1,123,1,3435.34,4,18,5,639.5798611111111,-0.23939537,0.85920423,False
425,1,2,58,0,32,1,344.07,2,16,25,500.63958333333335,-0.41450033,0.7562196,False
426,1,0,53,2,57,1,3897.17,3,18,3,656.5604166666667,0.10325507,1.0607275,False
427,1,0,67,2,247,1,5358.95,0,18,34,437.55,0.39504597,1.2323387,False
428,1,2,27,1,287,1,627.79,1,18,18,552.56875,0.69689465,1.4098651,False
429,1,1,35,0,248,1,7418.82,0,16,20,538.6534722222223,-0.16004911,0.9058702,False
430,0,1,36,1,84,1,5615.26,2,16,3,657.6625,-0.12561086,0.9261244,False
431,0,1,24,3,44,1,1995.18,2,16,20,538.6444444444444,-0.18833831,0.88923246,False
432,1,0,50,1,110,1,453.39,5,17,5,643.6131944444444,-0.23221572,0.8634268,False
433,1,0,66,2,166,1,2173.76,0,16,27,487.66527777777776,-0.4846316,0.7149733,False
434,1,1,39,1,170,1,6452.14,3,16,6,636.6548611111111,-0.7940963,0.53296757,False
435,0,2,75,2,107,1,7713.67,3,16,27,489.63958333333335,-0.25805113,0.8482322,False
436,1,2,42,1,135,1,5528.36,4,16,4,649.6736111111111,-0.47990453,0.7177534,False
437,1,2,35,0,106,1,9939.94,5,17,47,345.625,-0.033158153,0.9804987,False
438,1,0,34,1,150,1,7016.99,2,16,9,614.6527777777778,-0.67746,0.60156494,False
439,0,1,55,2,145,1,2661.3,5,17,38,410.6076388888889,-0.57488847,0.66189045,False
440,0,1,60,1,159,1,9410.17,5,17,46,356.5986111111111,-0.038821768,0.9771677,False
441,1,1,54,1,115,1,2026.32,5,16,7,627.6625,-0.6091381,0.6417472,False
442,1,1,68,2,153,1,7371.85,2,17,46,356.6069444444444,-0.7076145,0.5838302,False
443,1,2,19,3,113,1,264.83,3,18,41,389.5548611111111,0.23544216,1.1384708,False
444,1,2,36,0,34,1,10001.66,4,17,49,333.61319444444445,0.13466075,1.0791981,False
445,0,0,77,2,35,1,7752.14,4,16,38,412.63402777777776,0.23955661,1.1408906,False
446,1,1,34,1,258,1,9594.11,5,16,52,313.6694444444444,0.42037982,1.2472383,False
447,1,1,21,3,21,1,1329.41,4,17,10,604.6090277777778,-0.17322794,0.89811933,False
448,1,0,38,0,260,1,11624.93,1,16,37,417.6590277777778,0.3595978,1.2114905,False
449,1,0,22,3,100,1,168.84,1,17,1,667.6090277777778,0.47038835,1.2766498,False
450,1,2,28,3,231,1,160.57,3,17,31,458.6020833333333,-0.2981369,0.82465655,False
451,1,0,58,1,160,1,7135.64,1,16,49,335.6645833333333,-0.2721615,0.83993345,False
452,1,1,27,3,146,1,469.14,5,16,17,558.6375,-0.51601326,0.69651675,False
453,1,2,67,2,144,1,7517.5,6,17,15,571.60625,-0.3454348,0.7968392,False
454,1,0,20,3,282,4,919.84,5,18,42,382.56875,4.7479076,3.7923903,True
455,1,0,48,0,44,1,8013.63,1,16,45,359.6673611111111,-0.13518116,0.9204958,False
456,1,1,54,2,123,1,5077.06,3,16,6,632.6722222222222,-0.8837901,0.48021594,False
457,1,2,51,1,97,1,2791.2,2,17,33,447.6020833333333,-1.1598569,0.3178525,False
458,0,1,62,2,107,1,1777.38,1,18,38,412.55555555555554,0.010990964,1.0064641,False
459,1,1,68,2,265,1,7749.14,2,17,5,643.5979166666667,0.115474954,1.0679144,False
460,1,2,66,2,56,1,4516.76,4,16,34,440.66875,-0.7855206,0.5380112,False
461,1,2,68,2,91,1,2016.02,5,16,19,542.6534722222223,-0.5713473,0.6639731,False
462,1,0,18,3,88,1,1959.52,3,16,37,417.64444444444445,-0.41709176,0.75469553,False
463,1,2,80,2,138,5,3876.61,1,17,42,382.59722222222223,6.1646285,4.6256075,True
464,1,1,23,3,136,1,1790.27,3,17,42,384.5986111111111,-0.68945676,0.5945093,False
465,1,0,27,3,249,1,711.47,4,17,32,453.6013888888889,-0.1332866,0.92161006,False
466,1,0,35,0,235,3,12154.66,2,16,47,349.6534722222222,2.0046535,2.1789982,True
467,1,0,26,3,36,1,1546.22,1,17,47,345.6097222222222,0.13657579,1.0803244,False
468,1,0,44,0,88,1,7208.15,4,18,44,366.5673611111111,-0.058237012,0.965749,False
469,0,2,59,1,53,1,9267.32,0,16,7,629.64375,0.58744085,1.345492,False
470,1,2,63,2,36,1,6485.78,5,16,7,625.66875,-0.11476412,0.9325037,False
471,1,0,65,2,279,1,3984.38,0,18,48,342.56944444444446,1.1742136,1.6905911,False
472,1,0,60,1,47,1,412.78,4,18,30,467.56180555555557,-0.25857762,0.84792256,False
473,0,2,54,2,172,1,4795.65,4,17,13,586.6159722222222,-0.4002982,0.7645723,False
474,0,1,28,3,105,1,246.57,2,17,7,628.6298611111112,0.10218952,1.0601008,False
475,1,0,18,3,168,1,1058.13,5,18,36,426.55902777777777,0.31663787,1.1862245,False
476,0,0,55,1,37,2,2564.62,6,16,42,384.63680555555555,0.64658225,1.3802749,False
477,1,2,54,2,78,1,6631.5,1,16,20,536.6694444444445,-0.9053103,0.46755922,False
478,1,2,21,3,260,1,1661.68,2,18,29,472.5729166666667,0.46878546,1.2757071,False
479,0,2,54,2,59,1,5504.01,0,16,29,472.63055555555553,-0.20404622,0.87999415,False
480,1,0,18,3,88,1,312.19,4,17,49,331.6152777777778,0.22964437,1.1350609,False
481,0,1,69,2,149,1,2445.58,0,17,18,551.6201388888888,-0.18670684,0.890192,False
482,1,0,62,0,181,1,10862.99,5,17,2,661.5930555555556,0.55141747,1.3243055,False
483,1,2,55,2,12,1,5414.87,3,16,18,552.6326388888889,-0.73568445,0.56732136,False
484,1,0,55,2,127,1,3919.44,5,17,21,531.6090277777778,-1.0068765,0.40782496,False
485,1,1,58,1,92,1,7315.34,1,16,23,514.6416666666667,-1.1480951,0.32476997,False
486,1,0,46,1,58,1,3740.73,5,17,3,657.6326388888889,-0.20602205,0.8788321,False
487,1,0,26,3,227,1,465.63,6,16,10,606.6611111111112,0.58568877,1.3444616,False
488,1,2,53,0,170,1,9992.36,4,17,9,615.6222222222223,-0.23619121,0.8610887,False
489,1,0,57,2,139,1,5141.19,6,18,13,587.5590277777778,-0.00839134,0.9950648,False
490,1,0,45,1,133,1,4317.85,3,16,37,417.6347222222222,-1.1226405,0.33974066,False
491,1,0,30,0,128,5,5326.68,4,16,11,600.65625,5.873854,4.454594,True
492,1,1,23,3,79,1,1636.32,2,17,49,335.62638888888887,-0.2517531,0.8519363,False
493,1,1,77,2,178,1,7932.41,3,17,6,634.5902777777778,-0.29327714,0.8275147,False
494,1,2,60,1,114,1,3927.69,0,16,38,410.6298611111111,-0.55745023,0.6721464,False
495,1,0,27,3,45,1,588.5,2,16,32,451.65277777777777,-0.423361,0.7510084,False
496,0,1,30,1,60,1,8517.95,3,16,43,377.6326388888889,-0.3436193,0.79790694,False
497,0,1,76,2,168,1,2401.59,5,16,48,342.65972222222223,0.41505226,1.244105,False
498,1,1,19,3,114,1,6776.41,4,16,32,454.6479166666667,-0.8204121,0.51749045,False
499,1,1,48,0,140,1,5529.92,4,16,25,501.6736111111111,-1.1713388,0.31109968,False
500,1,1,40,0,52,1,9009.42,2,16,28,480.66041666666666,-0.90915006,0.46530092,False
501,1,1,57,1,57,1,5994.87,1,16,3,655.6388888888889,-0.35532102,0.7910248,False
502,1,2,65,2,119,1,5468.58,2,17,39,402.59375,-0.89940894,0.47102997,False
503,1,0,39,1,142,1,5677.52,1,16,15,573.6451388888889,-0.86612195,0.49060708,False
504,0,2,43,0,158,1,14180.21,2,16,39,405.6625,0.5778503,1.3398515,False
505,0,2,40,0,189,1,9895.1,1,16,11,600.6666666666666,0.37878826,1.222777,False
506,1,1,39,1,111,1,2232.84,4,17,24,508.6173611111111,-1.4005898,0.1762701,False
507,1,0,57,2,42,1,7739.54,3,18,17,557.5652777777777,-0.37408033,0.77999187,False
508,0,1,19,3,68,5,431.16,4,17,37,415.62569444444443,6.36333,4.74247,True
509,1,0,59,2,53,1,6044.93,5,16,11,598.6729166666667,-0.46539038,0.72628963,False
510,1,0,25,3,161,1,922.19,3,16,18,552.6652777777778,-0.5013754,0.70512575,False
511,1,0,51,1,55,1,447.53,5,17,38,412.6020833333333,-0.58898264,0.6536012,False
512,1,2,48,0,273,1,10778.35,3,17,23,517.6256944444444,0.0060442705,1.0035548,False
513,1,2,41,1,82,1,7513.79,0,17,14,577.6125,-0.5936899,0.6508327,False
514,1,2,46,1,177,1,2051.25,3,16,8,621.6631944444445,-0.5788147,0.6595813,False
515,1,0,63,2,142,1,1038.91,4,17,3,655.6298611111112,-0.16964293,0.9002278,False
516,0,1,51,2,72,1,6854.61,4,16,7,628.6576388888889,-0.3023847,0.8221583,False
517,1,0,18,3,157,1,619.86,1,16,15,573.6409722222222,-0.066585176,0.9608392,False
518,1,1,30,0,84,1,11320.83,0,17,3,655.5923611111111,0.38302168,1.2252668,False
519,1,1,60,0,133,1,14510.8,2,18,26,496.56180555555557,0.23170818,1.1362747,False
520,1,2,54,1,70,1,5103.67,5,17,50,328.6145833333333,-0.28896487,0.8300509,False
521,1,2,55,0,45,1,13793.53,0,17,49,334.59375,0.9622888,1.5659516,False
522,1,2,50,1,199,1,2403.39,3,16,11,601.6444444444444,-0.6290399,0.6300423,False
523,1,2,60,2,96,1,3075.97,1,16,5,642.63125,-0.26755545,0.8426424,False
524,1,2,28,3,52,1,7835.4,2,17,20,538.6291666666667,-0.63771176,0.6249421,False
525,1,1,20,3,84,1,414.43,2,16,41,388.6326388888889,-0.39762756,0.766143,False
526,1,1,40,1,135,1,6116.8,6,16,26,496.66805555555555,-0.9916489,0.41678083,False
527,1,0,71,2,80,1,6067.62,2,16,42,384.66805555555555,-0.5394189,0.6827512,False
528,1,1,53,1,29,1,7341.43,4,18,13,583.5506944444444,-0.41082907,0.7583788,False
529,0,2,21,3,128,1,1240.71,1,16,3,656.6381944444445,0.83327097,1.4900723,False
530,1,0,22,3,125,1,1454.08,5,16,32,450.64444444444445,-0.38701168,0.77238655,False
531,1,1,26,3,63,1,1476.91,0,17,7,629.6277777777777,0.017837083,1.0104905,False
532,1,1,18,3,131,2,1943.13,2,16,35,433.6361111111111,-0.36981976,0.78249764,False
533,1,2,28,3,244,1,1719.97,2,16,49,334.6590277777778,0.40250015,1.2367227,False
534,1,0,53,0,220,1,832.82,5,18,13,587.5548611111111,0.43176258,1.2539328,False
535,1,2,30,1,34,1,7696.16,2,16,50,328.66805555555555,-0.11579156,0.9318994,False
536,0,2,76,2,74,1,7004.63,1,16,50,328.6354166666667,0.6794457,1.3996029,False
537,1,0,68,2,159,1,6385.69,5,16,29,475.6590277777778,-0.7153178,0.5792996,False
538,1,2,35,1,176,1,5472.03,0,17,24,509.59305555555557,-0.765413,0.5498371,False
539,1,1,30,1,54,1,8602.22,2,16,52,310.6458333333333,-0.2484265,0.85389274,False
540,1,2,19,3,179,1,162.53,2,17,17,558.6076388888889,-0.24400306,0.8564943,False
541,0,2,44,1,159,1,9370.9,3,17,9,614.5909722222223,-0.18463178,0.8914124,False
542,0,2,55,1,63,1,8570.82,2,16,21,528.6361111111111,-0.4200265,0.7529695,False
543,0,0,44,1,100,1,522.08,3,16,48,339.6375,0.038722046,1.0227736,False
544,1,0,34,1,61,1,836.67,5,17,33,447.62430555555557,-0.7245957,0.573843,False
545,0,1,18,3,179,1,364.72,4,17,37,419.5965277777778,0.027073143,1.0159225,False
546,1,1,35,0,144,1,8557.32,3,17,20,536.6118055555555,-1.0817703,0.36377764,False
547,1,0,24,3,202,4,1579.57,0,18,15,573.5694444444445,4.0684433,3.3927765,True
548,1,1,27,3,171,1,129.29,3,17,18,548.6090277777778,-0.746732,0.560824,False
549,1,2,39,0,34,1,6474.41,3,16,1,671.6541666666667,0.15905431,1.0935447,False
550,1,2,21,3,169,1,1380.21,0,16,3,654.6631944444445,0.6402757,1.3765658,False
551,1,0,56,0,277,4,7487.79,2,17,15,569.6159722222222,3.540483,3.0822668,True
552,1,1,54,1,172,1,7986.63,5,18,23,516.5541666666667,-0.6141772,0.6387835,False
553,1,0,64,0,125,1,7322.01,1,16,50,328.63194444444446,0.08613146,1.0506566,False
554,1,0,34,0,145,1,9929.43,4,16,14,580.64375,-0.42409515,0.7505766,False
555,1,1,19,3,68,1,1830.98,1,16,20,538.6354166666666,-0.5079547,0.7012562,False
556,0,0,33,1,28,1,3012.31,2,16,1,307.6673611111111,0.5164306,1.3037287,False
557,1,2,31,0,137,1,7198.8,3,17,27,487.59722222222223,-0.9455369,0.4439007,False
558,1,1,63,0,113,1,10980.38,6,16,9,614.6430555555555,0.17230833,1.1013398,False
559,0,1,26,3,187,1,868.35,5,16,43,375.66527777777776,0.28300178,1.166442,False
560,0,1,80,2,39,1,3773.29,3,17,10,608.6041666666666,0.12902611,1.0758842,False
561,1,0,67,0,60,1,6697.77,3,17,51,320.62361111111113,0.05424013,1.0319003,False
562,1,2,37,0,281,1,9410.99,4,18,7,629.5611111111111,1.0544611,1.6201609,False
563,1,2,37,1,58,1,6213.32,2,16,46,354.6666666666667,-0.5763815,0.66101235,False
564,1,1,21,3,115,2,368.78,4,16,4,646.6493055555555,0.3141095,1.1847374,False
565,0,1,28,3,63,1,1663.31,5,16,7,627.6534722222223,0.3301945,1.1941975,False
566,1,0,60,0,148,1,711.66,1,16,30,466.6409722222222,-0.5013586,0.7051356,False
567,0,2,75,2,38,1,2403.25,2,18,12,590.5541666666667,0.71629834,1.421277,False
568,0,1,52,2,73,1,5957.37,3,18,31,458.55555555555554,-0.46356148,0.72736526,False
569,1,1,24,3,58,1,801.01,3,18,6,636.5486111111111,0.27932778,1.1642812,False
