,TransactionType,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionDate_hour,TransactionWeekNumber,DaysSinceLastPurchase,MSE_VAE_zscores,MSE_VAE,MSE_VAE_Fraud
293,1,2,68,2,57,1,5894.09,1,18,48,338.55625,0.3601269,1.2157408,False
294,1,0,22,3,37,1,9532.42,3,16,18,548.6513888888888,-0.21231018,0.8766453,False
295,1,1,51,1,72,1,5327.03,1,18,34,440.58194444444445,-0.81627524,0.5188736,False
296,1,0,34,1,105,1,2000.6,0,16,40,398.66875,-0.5299716,0.68847173,False
297,1,0,56,2,24,1,6827.57,5,16,26,496.6465277777778,-0.6873347,0.5952543,False
298,1,1,27,3,93,1,1633.76,2,16,10,608.6402777777778,-0.5448811,0.67963976,False
299,1,0,73,2,90,1,4069.17,5,16,42,384.66805555555555,-0.30889386,0.8194319,False
300,0,1,51,1,286,1,7943.47,5,16,47,348.65833333333336,0.87076944,1.5182309,False
301,0,2,39,1,107,1,8842.47,5,16,31,461.65,-0.2994284,0.82503897,False
302,1,2,24,3,170,1,1882.77,2,16,26,493.6611111111111,-0.54563135,0.67919534,False
303,1,1,37,0,82,1,12526.71,4,16,39,405.6659722222222,-0.38667914,0.7733541,False
304,1,2,21,3,83,1,4737.84,4,17,14,576.6159722222222,-0.4898313,0.7122497,False
305,1,1,78,2,126,1,2300.53,3,17,24,506.6166666666667,-0.981119,0.42122486,False
306,1,1,30,0,55,1,12385.05,4,16,24,506.6451388888889,-0.36058354,0.7888124,False
307,0,1,31,1,13,1,4547.06,0,17,37,419.6076388888889,-0.08457715,0.95231074,False
308,1,2,36,1,213,1,2047.83,4,17,29,473.60277777777776,-0.84345794,0.5027713,False
309,1,1,70,0,170,1,10008.33,2,17,17,556.6097222222222,-0.4932388,0.7102312,False
310,1,0,62,2,139,1,2299.64,2,17,6,633.59375,-0.5143981,0.69769704,False
311,1,2,27,3,153,1,243.92,4,16,39,403.6354166666667,-0.25443208,0.8516935,False
312,1,1,50,0,144,1,14473.33,5,18,24,506.55069444444445,0.30920437,1.1855757,False
313,1,2,19,3,148,1,1533.32,5,16,49,331.64166666666665,0.276994,1.1664952,False
314,1,1,46,0,179,1,7005.05,0,17,6,632.625,-0.23467799,0.8633953,False
315,1,1,21,3,51,1,955.4,3,18,26,496.55,-0.25142846,0.85347277,False
316,1,0,42,1,139,1,7844.88,1,16,41,388.6701388888889,-0.8734052,0.48503143,False
317,1,0,20,3,64,1,221.56,4,17,44,370.6201388888889,-0.047786724,0.97410434,False
318,1,2,54,1,25,1,6586.19,4,17,16,565.6020833333333,-0.7447853,0.5612222,False
319,1,2,65,2,30,1,3944.82,5,17,10,605.6069444444445,-0.21621475,0.87433237,False
320,1,1,27,3,148,1,1127.98,1,17,17,559.6291666666667,-0.69274503,0.59204936,False
321,1,0,58,2,244,1,2626.63,4,18,32,450.5763888888889,-0.14123356,0.9187491,False
322,1,1,48,0,55,1,6459.38,5,17,5,643.625,-0.2950962,0.82760525,False
323,0,1,53,0,281,1,1649.69,5,17,15,572.6201388888888,0.6344241,1.3782266,False
324,1,0,33,1,72,1,6939.23,1,16,16,566.6326388888889,-0.7676834,0.547658,False
325,1,0,39,1,177,1,9033.87,5,16,47,346.66805555555555,-0.2217863,0.87103194,False
326,1,1,31,0,111,1,14365.18,2,17,52,314.5986111111111,0.47136697,1.2816362,False
327,1,1,29,0,55,1,10115.18,1,16,22,522.6340277777778,-0.6040441,0.6445933,False
328,1,0,74,2,128,1,7358.65,4,17,45,363.61597222222224,-0.34615377,0.7973602,False
329,1,2,53,1,112,1,4438.03,4,17,8,622.6125,-0.62598145,0.63159823,False
330,1,1,26,3,53,1,1176.1,0,16,25,503.6458333333333,-0.39267015,0.7698052,False
331,1,1,26,1,290,1,5427.98,6,16,44,370.6347222222222,0.40567574,1.2427226,False
332,1,2,37,1,50,1,3653.11,4,16,36,422.6402777777778,-0.8045791,0.5258021,False
333,1,1,55,1,123,1,2104.82,4,17,40,398.6013888888889,-1.1402805,0.32694206,False
334,1,0,21,3,166,1,1802.77,1,17,15,569.5888888888888,-0.34769246,0.7964487,False
335,1,0,37,1,33,1,3559.96,5,16,42,383.63402777777776,-0.45390692,0.7335303,False
336,1,1,69,2,166,1,3564.8,5,16,3,657.6527777777778,-0.097679935,0.944549,False
337,1,2,71,2,30,1,6752.92,2,16,22,520.6388888888889,-0.5717551,0.66372037,False
338,1,1,26,3,177,1,1444.75,5,16,45,359.6673611111111,-0.26048025,0.84811074,False
339,1,1,58,0,164,1,10788.89,3,16,38,412.6701388888889,-0.5777427,0.6601735,False
340,1,2,55,1,238,1,2235.7,5,16,9,613.6527777777778,-0.004574101,0.9997023,False
341,1,0,65,0,283,1,12893.63,6,17,51,318.6326388888889,1.7718325,2.051995,False
342,1,1,27,1,44,1,2798.15,5,17,18,552.6208333333333,-0.8702148,0.4869213,False
343,1,2,46,1,62,1,3583.67,0,16,38,408.64166666666665,-0.55774504,0.67201954,False
344,1,0,47,1,155,1,2120.8,3,16,35,433.6430555555556,-1.0433812,0.38434246,False
345,1,0,77,2,228,1,3085.38,1,17,38,410.6125,-0.08791805,0.9503317,False
346,1,1,42,1,259,1,6797.71,1,16,23,513.6645833333333,-0.73423976,0.56746906,False
347,1,0,27,3,18,1,746.47,4,16,13,584.6673611111111,-0.044589814,0.9759981,False
348,1,1,75,2,39,1,5427.81,0,16,18,551.6611111111112,-0.31665832,0.81483245,False
349,1,0,53,1,144,1,7467.3,4,16,9,615.6465277777778,-0.6327459,0.62759113,False
350,1,2,38,1,136,1,6362.16,1,16,5,640.6583333333333,-0.3834936,0.77524114,False
351,1,1,54,1,121,1,8345.26,5,17,44,370.59513888888887,-0.7867273,0.53637695,False
352,1,2,27,3,31,1,1305.76,4,16,28,482.64375,-0.3559885,0.79153436,False
353,1,0,29,0,137,1,13648.36,4,17,26,492.625,-0.20524773,0.8808289,False
354,1,2,43,0,65,1,1337.5,6,18,5,641.5590277777778,0.8608978,1.5123832,False
355,1,0,42,1,128,1,2015.69,5,18,41,391.56111111111113,-0.2733477,0.84048843,False
356,1,2,69,0,123,3,8354.54,2,17,6,635.6166666666667,1.4377182,1.8540752,False
357,0,1,26,3,178,1,1671.51,2,16,30,468.6409722222222,-0.28938216,0.8309901,False
358,1,0,68,0,227,1,11822.53,6,17,36,424.6326388888889,0.53752244,1.3208249,False
359,1,0,23,3,146,1,587.11,5,16,41,390.6451388888889,-0.061593547,0.9659256,False
360,1,1,56,2,165,1,5422.53,3,16,29,475.6333333333333,-1.3379337,0.20985793,False
361,1,2,58,2,231,1,1913.73,3,17,20,536.63125,-0.63703114,0.6250527,False
362,0,2,37,0,59,1,12139.83,3,16,12,591.6465277777778,0.47784027,1.2854708,False
363,1,0,69,2,134,1,4693.6,3,16,14,580.6472222222222,-0.7900687,0.5343976,False
364,1,0,30,1,137,1,464.2,6,16,36,423.6694444444444,-0.34125397,0.8002627,False
365,1,0,80,2,76,1,4363.74,3,16,37,418.6534722222222,-0.5146109,0.697571,False
366,1,0,72,2,90,1,3319.76,5,16,49,331.64722222222224,0.029993523,1.0201792,False
367,1,0,62,2,122,1,4356.98,1,16,11,601.6541666666667,-0.5974801,0.6484816,False
368,1,1,28,3,29,1,1519.35,4,16,10,605.6520833333333,-0.32320377,0.8109551,False
369,1,0,71,2,112,1,5962.58,6,16,24,508.65416666666664,-0.4005595,0.7651318,False
370,0,1,40,1,123,1,6699.23,1,16,48,342.64166666666665,-0.20931491,0.87841964,False
371,1,0,21,3,143,1,822.73,2,16,34,440.65277777777777,-0.51457417,0.69759274,False
372,0,1,42,0,289,1,13964.31,4,16,46,354.6361111111111,1.5271517,1.9070531,False
373,1,2,20,3,159,1,867.32,4,16,29,475.6402777777778,-0.42293677,0.7518761,False
374,1,0,64,0,93,1,1035.86,1,17,18,550.6270833333333,-0.56117225,0.66998935,False
375,1,1,41,0,297,1,13347.69,3,16,47,349.6375,0.95040846,1.5654068,False
376,1,2,32,0,36,1,8478.9,5,16,28,482.6388888888889,-0.3656672,0.785801,False
377,1,1,57,0,57,1,11088.95,2,17,52,314.59375,0.07477924,1.046709,False
378,1,0,59,2,36,1,6280.66,1,18,47,346.58819444444447,0.1770212,1.1072742,False
379,1,0,44,0,99,1,481.13,6,17,45,363.5965277777778,-0.002801472,1.0007523,False
380,0,0,26,3,159,1,1122.88,2,16,43,374.6611111111111,0.22713618,1.1369609,False
381,1,1,58,1,144,1,8431.23,3,17,27,489.62916666666666,-1.383499,0.18286632,False
382,0,2,38,1,148,1,8342.79,5,17,22,523.5951388888889,-0.33450404,0.80426115,False
383,1,1,58,2,95,1,7182.22,4,17,11,601.6138888888889,-0.9739166,0.4254913,False
384,1,2,67,2,70,1,1692.15,3,17,22,524.6298611111112,-0.83318454,0.508857,False
385,1,0,27,3,160,1,1695.57,0,18,28,482.5763888888889,0.07438944,1.046478,False
386,1,2,49,1,68,1,6264.21,5,17,47,346.6166666666667,-0.43373233,0.74548113,False
387,1,1,52,1,169,1,8497.34,1,16,20,535.6604166666667,-1.0393808,0.3867122,False
388,1,0,40,0,46,1,1272.12,3,16,19,544.6347222222222,-0.58454394,0.6561446,False
389,1,2,56,1,244,1,3959.62,0,18,34,436.5548611111111,0.21086366,1.1273215,False
390,1,0,19,3,248,1,476.19,3,17,52,314.6277777777778,0.6578103,1.39208,False
391,0,2,25,3,123,1,1872.22,3,16,20,537.6583333333333,-0.14847611,0.9144588,False
392,1,2,49,1,73,1,3117.39,4,16,34,438.6513888888889,-0.9579262,0.4349636,False
393,0,2,22,3,140,1,1841.69,4,16,23,517.6694444444445,-0.03160033,0.9836927,False
394,1,1,80,2,283,5,7697.68,6,18,50,325.55555555555554,8.058468,5.776019,True
395,1,0,29,0,209,1,7580.59,1,16,22,522.6541666666667,-0.3867059,0.77333826,False
396,1,2,35,1,67,1,7936.91,2,16,41,389.6625,-0.7484428,0.55905557,False
397,1,1,67,2,258,1,6642.33,5,16,20,538.6486111111111,-0.39080146,0.7709122,False
398,0,1,61,0,149,1,7642.25,2,17,21,531.6138888888889,-0.5222394,0.69305205,False
399,1,0,26,3,171,1,136.74,0,18,26,496.5701388888889,0.17551391,1.1063813,False
400,1,2,23,3,130,4,319.84,2,16,37,418.6375,3.0973256,2.8371794,True
401,0,2,40,0,220,1,12662.66,4,18,13,585.5819444444444,1.2821826,1.7619404,False
402,1,1,44,0,25,1,8126.06,3,17,21,527.6263888888889,-0.92126095,0.45668307,False
403,1,0,42,0,143,1,705.75,0,17,15,573.5895833333333,-0.28469405,0.8337672,False
404,1,1,73,2,143,1,5331.57,5,17,44,370.61805555555554,-0.54968864,0.6767919,False
405,1,1,27,1,128,1,7645.47,1,18,50,325.5513888888889,-0.031754278,0.9836015,False
406,1,0,51,1,146,1,8119.73,3,17,41,390.62638888888887,-0.98213327,0.420624,False
407,1,0,46,0,144,1,6101.15,4,17,30,467.60277777777776,-1.009682,0.4043049,False
408,1,1,80,2,204,1,2561.42,3,16,36,426.64444444444445,-0.48949885,0.71244663,False
409,0,1,58,0,47,1,11905.64,5,16,25,503.6423611111111,0.16024175,1.0973345,False
410,0,0,64,0,61,1,7095.88,4,18,39,404.5652777777778,0.50845563,1.3036065,False
411,1,2,58,1,124,1,4382.73,1,16,11,601.6659722222222,-0.6212563,0.63439727,False
412,0,0,18,3,271,1,1328.73,0,16,47,349.65069444444447,1.526168,1.9064704,False
413,1,0,23,3,180,1,1278.0,2,17,8,618.6305555555556,-0.10186584,0.9420694,False
414,1,1,61,2,91,5,1749.79,1,18,20,538.5555555555555,5.747001,4.406772,True
415,1,1,80,2,267,1,2929.51,2,16,43,376.6423611111111,0.21092483,1.1273577,False
416,1,1,29,1,61,1,8926.38,3,17,47,348.6277777777778,-0.7140036,0.5794564,False
417,0,2,59,0,38,1,5977.59,1,16,32,454.64375,0.20323281,1.1228012,False
418,1,0,72,2,100,1,7676.92,3,17,39,404.62638888888887,-0.70585376,0.5842841,False
419,1,0,45,1,144,1,4657.7,2,17,13,583.6055555555556,-1.0496521,0.38062772,False
420,1,1,53,2,251,1,5579.11,1,17,50,328.6166666666667,-0.122822754,0.92965513,False
421,1,1,34,1,90,1,3293.01,4,16,41,387.66805555555555,-1.0294473,0.39259645,False
422,1,0,57,1,131,1,7998.25,3,16,26,492.6513888888889,-1.1056192,0.34747446,False
423,1,2,24,3,147,1,1093.89,5,16,13,587.6388888888889,-0.1314752,0.9245297,False
424,1,1,30,1,123,1,3435.34,4,18,5,639.5798611111111,-0.17909418,0.89632154,False
425,1,2,58,0,32,1,344.07,2,16,25,500.63958333333335,-0.4498317,0.73594433,False
426,1,0,53,2,57,1,3897.17,3,18,3,656.5604166666667,0.11179345,1.0686351,False
427,1,0,67,2,247,1,5358.95,0,18,34,437.55,0.34626588,1.2075299,False
428,1,2,27,1,287,1,627.79,1,18,18,552.56875,0.74110866,1.4414235,False
429,1,1,35,0,248,1,7418.82,0,16,20,538.6534722222223,-0.16992928,0.90175056,False
430,0,1,36,1,84,1,5615.26,2,16,3,657.6625,-0.11752448,0.9327937,False
431,0,1,24,3,44,1,1995.18,2,16,20,538.6444444444444,-0.14756459,0.91499877,False
432,1,0,50,1,110,1,453.39,5,17,5,643.6131944444444,-0.30769807,0.82014024,False
433,1,0,66,2,166,1,2173.76,0,16,27,487.66527777777776,-0.5325738,0.68693024,False
434,1,1,39,1,170,1,6452.14,3,16,6,636.6548611111111,-0.7914885,0.5335565,False
435,0,2,75,2,107,1,7713.67,3,16,27,489.63958333333335,-0.20082799,0.88344705,False
436,1,2,42,1,135,1,5528.36,4,16,4,649.6736111111111,-0.33305734,0.80511814,False
437,1,2,35,0,106,1,9939.94,5,17,47,345.625,-0.05215073,0.97151923,False
438,1,0,34,1,150,1,7016.99,2,16,9,614.6527777777778,-0.7263067,0.5721684,False
439,0,1,55,2,145,1,2661.3,5,17,38,410.6076388888889,-0.5982078,0.64805055,False
440,0,1,60,1,159,1,9410.17,5,17,46,356.5986111111111,-0.060476765,0.9665871,False
441,1,1,54,1,115,1,2026.32,5,16,7,627.6625,-0.5197445,0.69452995,False
442,1,1,68,2,153,1,7371.85,2,17,46,356.6069444444444,-0.7563802,0.5543537,False
443,1,2,19,3,113,1,264.83,3,18,41,389.5548611111111,0.17931595,1.1086335,False
444,1,2,36,0,34,1,10001.66,4,17,49,333.61319444444445,0.14788698,1.0900159,False
445,0,0,77,2,35,1,7752.14,4,16,38,412.63402777777776,0.2859645,1.1718091,False
446,1,1,34,1,258,1,9594.11,5,16,52,313.6694444444444,0.4571938,1.2732404,False
447,1,1,21,3,21,1,1329.41,4,17,10,604.6090277777778,-0.1536627,0.91138643,False
448,1,0,38,0,260,1,11624.93,1,16,37,417.6590277777778,0.29588163,1.1776837,False
449,1,0,22,3,100,1,168.84,1,17,1,667.6090277777778,0.4480148,1.2678031,False
450,1,2,28,3,231,1,160.57,3,17,31,458.6020833333333,-0.37117878,0.7825361,False
451,1,0,58,1,160,1,7135.64,1,16,49,335.6645833333333,-0.34995592,0.7951079,False
452,1,1,27,3,146,1,469.14,5,16,17,558.6375,-0.52380747,0.6921232,False
453,1,2,67,2,144,1,7517.5,6,17,15,571.60625,-0.36295354,0.7874085,False
454,1,0,20,3,282,4,919.84,5,18,42,382.56875,4.646798,3.755043,True
455,1,0,48,0,44,1,8013.63,1,16,45,359.6673611111111,-0.20270084,0.8823376,False
456,1,1,54,2,123,1,5077.06,3,16,6,632.6722222222222,-0.84709066,0.5006194,False
457,1,2,51,1,97,1,2791.2,2,17,33,447.6020833333333,-1.1748143,0.30648518,False
458,0,1,62,2,107,1,1777.38,1,18,38,412.55555555555554,0.03015532,1.020275,False
459,1,1,68,2,265,1,7749.14,2,17,5,643.5979166666667,0.10479289,1.0644882,False
460,1,2,66,2,56,1,4516.76,4,16,34,440.66875,-0.74683535,0.5600078,False
461,1,2,68,2,91,1,2016.02,5,16,19,542.6534722222223,-0.5170917,0.6961014,False
462,1,0,18,3,88,1,1959.52,3,16,37,417.64444444444445,-0.39144772,0.7705293,False
463,1,2,80,2,138,5,3876.61,1,17,42,382.59722222222223,6.160436,4.651679,True
464,1,1,23,3,136,1,1790.27,3,17,42,384.5986111111111,-0.67823994,0.6006418,False
465,1,0,27,3,249,1,711.47,4,17,32,453.6013888888889,-0.00702793,0.9982487,False
466,1,0,35,0,235,3,12154.66,2,16,47,349.6534722222222,1.9275469,2.1442358,False
467,1,0,26,3,36,1,1546.22,1,17,47,345.6097222222222,0.021950936,1.015415,False
468,1,0,44,0,88,1,7208.15,4,18,44,366.5673611111111,-0.1312177,0.9246822,False
469,0,2,59,1,53,1,9267.32,0,16,7,629.64375,0.54684067,1.3263447,False
470,1,2,63,2,36,1,6485.78,5,16,7,625.66875,-0.116645664,0.93331426,False
471,1,0,65,2,279,1,3984.38,0,18,48,342.56944444444446,1.0971532,1.6523342,False
472,1,0,60,1,47,1,412.78,4,18,30,467.56180555555557,-0.28727525,0.83223814,False
473,0,2,54,2,172,1,4795.65,4,17,13,586.6159722222222,-0.3372372,0.8026421,False
474,0,1,28,3,105,1,246.57,2,17,7,628.6298611111112,0.14319748,1.087238,False
475,1,0,18,3,168,1,1058.13,5,18,36,426.55902777777777,0.30196613,1.181288,False
476,0,0,55,1,37,2,2564.62,6,16,42,384.63680555555555,0.6706219,1.3996692,False
477,1,2,54,2,78,1,6631.5,1,16,20,536.6694444444445,-0.8777382,0.4824647,False
478,1,2,21,3,260,1,1661.68,2,18,29,472.5729166666667,0.4455486,1.2663422,False
479,0,2,54,2,59,1,5504.01,0,16,29,472.63055555555553,-0.18916155,0.8903579,False
480,1,0,18,3,88,1,312.19,4,17,49,331.6152777777778,0.23586419,1.1421311,False
481,0,1,69,2,149,1,2445.58,0,17,18,551.6201388888888,-0.19821115,0.8849972,False
482,1,0,62,0,181,1,10862.99,5,17,2,661.5930555555556,0.4842329,1.2892576,False
483,1,2,55,2,12,1,5414.87,3,16,18,552.6326388888889,-0.68382245,0.59733486,False
484,1,0,55,2,127,1,3919.44,5,17,21,531.6090277777778,-1.0607201,0.37407142,False
485,1,1,58,1,92,1,7315.34,1,16,23,514.6416666666667,-1.1449622,0.3241688,False
486,1,0,46,1,58,1,3740.73,5,17,3,657.6326388888889,-0.18319789,0.8938906,False
487,1,0,26,3,227,1,465.63,6,16,10,606.6611111111112,0.59636784,1.3556832,False
488,1,2,53,0,170,1,9992.36,4,17,9,615.6222222222223,-0.24728753,0.85592574,False
489,1,0,57,2,139,1,5141.19,6,18,13,587.5590277777778,-0.019775324,0.9906975,False
490,1,0,45,1,133,1,4317.85,3,16,37,417.6347222222222,-1.1242205,0.3364556,False
491,1,0,30,0,128,5,5326.68,4,16,11,600.65625,5.8153152,4.4472394,True
492,1,1,23,3,79,1,1636.32,2,17,49,335.62638888888887,-0.2852035,0.8334654,False
493,1,1,77,2,178,1,7932.41,3,17,6,634.5902777777778,-0.33754683,0.8024587,False
494,1,2,60,1,114,1,3927.69,0,16,38,410.6298611111111,-0.5201361,0.69429797,False
495,1,0,27,3,45,1,588.5,2,16,32,451.65277777777777,-0.47028822,0.72382647,False
496,0,1,30,1,60,1,8517.95,3,16,43,377.6326388888889,-0.2708519,0.84196687,False
497,0,1,76,2,168,1,2401.59,5,16,48,342.65972222222223,0.529865,1.3162888,False
498,1,1,19,3,114,1,6776.41,4,16,32,454.6479166666667,-0.80991936,0.5226386,False
499,1,1,48,0,140,1,5529.92,4,16,25,501.6736111111111,-1.1426494,0.3255388,False
500,1,1,40,0,52,1,9009.42,2,16,28,480.66041666666666,-0.97556657,0.42451394,False
501,1,1,57,1,57,1,5994.87,1,16,3,655.6388888888889,-0.31396392,0.81642854,False
502,1,2,65,2,119,1,5468.58,2,17,39,402.59375,-0.91071796,0.46292838,False
503,1,0,39,1,142,1,5677.52,1,16,15,573.6451388888889,-0.8459313,0.5013062,False
504,0,2,43,0,158,1,14180.21,2,16,39,405.6625,0.5602614,1.3342948,False
505,0,2,40,0,189,1,9895.1,1,16,11,600.6666666666666,0.3710235,1.2221956,False
506,1,1,39,1,111,1,2232.84,4,17,24,508.6173611111111,-1.3883952,0.179966,False
507,1,0,57,2,42,1,7739.54,3,18,17,557.5652777777777,-0.45941588,0.7302669,False
508,0,1,19,3,68,5,431.16,4,17,37,415.62569444444443,6.3003883,4.734583,True
509,1,0,59,2,53,1,6044.93,5,16,11,598.6729166666667,-0.46478146,0.7270885,False
510,1,0,25,3,161,1,922.19,3,16,18,552.6652777777778,-0.53359586,0.68632483,False
511,1,0,51,1,55,1,447.53,5,17,38,412.6020833333333,-0.572148,0.6634876,False
512,1,2,48,0,273,1,10778.35,3,17,23,517.6256944444444,-0.032797106,0.98298377,False
513,1,2,41,1,82,1,7513.79,0,17,14,577.6125,-0.6254874,0.6318909,False
514,1,2,46,1,177,1,2051.25,3,16,8,621.6631944444445,-0.61757964,0.6365752,False
515,1,0,63,2,142,1,1038.91,4,17,3,655.6298611111112,-0.19379492,0.88761324,False
516,0,1,51,2,72,1,6854.61,4,16,7,628.6576388888889,-0.29197222,0.8294558,False
517,1,0,18,3,157,1,619.86,1,16,15,573.6409722222222,-0.1191808,0.9318125,False
518,1,1,30,0,84,1,11320.83,0,17,3,655.5923611111111,0.26350963,1.1585075,False
519,1,1,60,0,133,1,14510.8,2,18,26,496.56180555555557,0.23123989,1.1393918,False
520,1,2,54,1,70,1,5103.67,5,17,50,328.6145833333333,-0.28036505,0.83633155,False
521,1,2,55,0,45,1,13793.53,0,17,49,334.59375,0.96432084,1.5736481,False
522,1,2,50,1,199,1,2403.39,3,16,11,601.6444444444444,-0.6067568,0.64298636,False
523,1,2,60,2,96,1,3075.97,1,16,5,642.63125,-0.24479315,0.85740334,False
524,1,2,28,3,52,1,7835.4,2,17,20,538.6291666666667,-0.60954267,0.6413361,False
525,1,1,20,3,84,1,414.43,2,16,41,388.6326388888889,-0.3531511,0.79321516,False
526,1,1,40,1,135,1,6116.8,6,16,26,496.66805555555555,-0.96823376,0.4288577,False
527,1,0,71,2,80,1,6067.62,2,16,42,384.66805555555555,-0.5674145,0.6662916,False
528,1,1,53,1,29,1,7341.43,4,18,13,583.5506944444444,-0.37740597,0.7788473,False
529,0,2,21,3,128,1,1240.71,1,16,3,656.6381944444445,0.88045573,1.5239688,False
530,1,0,22,3,125,1,1454.08,5,16,32,450.64444444444445,-0.3375769,0.8024409,False
531,1,1,26,3,63,1,1476.91,0,17,7,629.6277777777777,0.025615128,1.0175855,False
532,1,1,18,3,131,2,1943.13,2,16,35,433.6361111111111,-0.2824322,0.835107,False
533,1,2,28,3,244,1,1719.97,2,16,49,334.6590277777778,0.41675666,1.2492867,False
534,1,0,53,0,220,1,832.82,5,18,13,587.5548611111111,0.39683464,1.2374854,False
535,1,2,30,1,34,1,7696.16,2,16,50,328.66805555555555,-0.15736471,0.90919346,False
536,0,2,76,2,74,1,7004.63,1,16,50,328.6354166666667,0.7031293,1.4189256,False
537,1,0,68,2,159,1,6385.69,5,16,29,475.6590277777778,-0.7151219,0.57879394,False
538,1,2,35,1,176,1,5472.03,0,17,24,509.59305555555557,-0.7696223,0.54650944,False
539,1,1,30,1,54,1,8602.22,2,16,52,310.6458333333333,-0.25018802,0.8542076,False
540,1,2,19,3,179,1,162.53,2,17,17,558.6076388888889,-0.29653314,0.82675403,False
541,0,2,44,1,159,1,9370.9,3,17,9,614.5909722222223,-0.079973064,0.9550381,False
542,0,2,55,1,63,1,8570.82,2,16,21,528.6361111111111,-0.45738536,0.73146975,False
543,0,0,44,1,100,1,522.08,3,16,48,339.6375,0.05613248,1.0356631,False
544,1,0,34,1,61,1,836.67,5,17,33,447.62430555555557,-0.7441384,0.5616054,False
545,0,1,18,3,179,1,364.72,4,17,37,419.5965277777778,0.0048305825,1.0052733,False
546,1,1,35,0,144,1,8557.32,3,17,20,536.6118055555555,-1.0868405,0.3585984,False
547,1,0,24,3,202,4,1579.57,0,18,15,573.5694444444445,4.03307,3.391488,True
548,1,1,27,3,171,1,129.29,3,17,18,548.6090277777778,-0.73428154,0.5674443,False
549,1,2,39,0,34,1,6474.41,3,16,1,671.6541666666667,0.19663917,1.1188953,False
550,1,2,21,3,169,1,1380.21,0,16,3,654.6631944444445,0.6851718,1.4082881,False
551,1,0,56,0,277,4,7487.79,2,17,15,569.6159722222222,3.4931087,3.0716302,True
552,1,1,54,1,172,1,7986.63,5,18,23,516.5541666666667,-0.6328078,0.6275545,False
553,1,0,64,0,125,1,7322.01,1,16,50,328.63194444444446,0.097927764,1.0604215,False
554,1,0,34,0,145,1,9929.43,4,16,14,580.64375,-0.43106097,0.7470636,False
555,1,1,19,3,68,1,1830.98,1,16,20,538.6354166666666,-0.54388124,0.68023205,False
556,0,0,33,1,28,1,3012.31,2,16,1,307.6673611111111,0.5723558,1.3414592,False
557,1,2,31,0,137,1,7198.8,3,17,27,487.59722222222223,-0.9277828,0.4528197,False
558,1,1,63,0,113,1,10980.38,6,16,9,614.6430555555555,0.13497296,1.082366,False
559,0,1,26,3,187,1,868.35,5,16,43,375.66527777777776,0.31118357,1.1867481,False
560,0,1,80,2,39,1,3773.29,3,17,10,608.6041666666666,0.28906077,1.1736432,False
561,1,0,67,0,60,1,6697.77,3,17,51,320.62361111111113,-0.10738728,0.93879867,False
562,1,2,37,0,281,1,9410.99,4,18,7,629.5611111111111,1.1278466,1.6705161,False
563,1,2,37,1,58,1,6213.32,2,16,46,354.6666666666667,-0.56307924,0.6688597,False
564,1,1,21,3,115,2,368.78,4,16,4,646.6493055555555,0.35455537,1.2124404,False
565,0,1,28,3,63,1,1663.31,5,16,7,627.6534722222223,0.41223097,1.2466058,False
566,1,0,60,0,148,1,711.66,1,16,30,466.6409722222222,-0.49817243,0.70730865,False
567,0,2,75,2,38,1,2403.25,2,18,12,590.5541666666667,0.75626767,1.4504033,False
568,0,1,52,2,73,1,5957.37,3,18,31,458.55555555555554,-0.4636033,0.7277864,False
569,1,1,24,3,58,1,801.01,3,18,6,636.5486111111111,0.25335905,1.1524945,False
